"04","001","666","0001 ","0018","X","0503","3160",1,11
"04","001","666","0001 ","0018","X","0543","3220",1,28
"04","001","666","0001 ","0018","X","0567","3292",1,3
"04","001","666","0001 ","0018","X","0570","3299",1,0
"04","001","666","0001 ","0018","X","0578","3313",1,26
"04","001","666","0001 ","0019","X","0022","3017",1,2
"04","001","666","0001 ","0019","X","0069","3037",1,2
"04","001","666","0001 ","0019","X","0201","3101",1,8
"04","001","666","0001 ","0019","X","0217","3113",1,13
"04","001","666","0001 ","0019","X","0231","3115",4,1
"04","001","666","0001 ","0019","X","0231","3116",1,0
"04","001","666","0001 ","0019","X","0231","3117",2,0
"04","001","666","0001 ","0019","X","0231","3118",3,0
"04","001","666","0001 ","0019","X","0502","3149",1,94
"04","001","666","0001 ","0019","X","0502","3150",2,21
"04","001","666","0001 ","0019","X","0503","3160",1,22
"04","001","666","0001 ","0019","X","0543","3220",1,27
"04","001","666","0001 ","0019","X","0567","3292",1,9
"04","001","666","0001 ","0019","X","0570","3299",1,1
"04","001","666","0001 ","0019","X","0578","3313",1,27
"04","001","666","0001 ","0020","X","0022","3017",1,1
"04","001","666","0001 ","0020","X","0069","3037",1,6
"04","001","666","0001 ","0020","X","0201","3101",1,1
"04","001","666","0001 ","0020","X","0217","3113",1,14
"04","001","666","0001 ","0020","X","0231","3115",4,0
"04","001","666","0001 ","0020","X","0231","3116",1,0
"04","001","666","0001 ","0020","X","0231","3117",2,1
"04","001","666","0001 ","0020","X","0231","3118",3,0
"04","001","666","0001 ","0020","X","0502","3149",1,95
"04","001","666","0001 ","0020","X","0502","3150",2,28
"04","001","666","0001 ","0020","X","0503","3160",1,8
"04","001","666","0001 ","0020","X","0543","3220",1,25
"04","001","666","0001 ","0020","X","0567","3292",1,8
"04","001","666","0001 ","0020","X","0570","3299",1,4
"04","001","666","0001 ","0020","X","0578","3313",1,25
"04","001","666","0001 ","0021","X","0022","3017",1,0
"04","001","666","0001 ","0021","X","0069","3037",1,5
"04","001","666","0001 ","0021","X","0201","3101",1,2
"04","001","666","0001 ","0021","X","0217","3113",1,8
"04","001","666","0001 ","0021","X","0231","3115",4,0
"04","001","666","0001 ","0021","X","0231","3116",1,0
"04","001","666","0001 ","0021","X","0231","3117",2,0
"04","001","666","0001 ","0021","X","0231","3118",3,1
"04","001","666","0001 ","0021","X","0502","3149",1,83
"04","001","666","0001 ","0021","X","0502","3150",2,17
"04","001","666","0001 ","0021","X","0503","3160",1,12
"04","001","666","0001 ","0021","X","0543","3220",1,32
"04","001","666","0001 ","0021","X","0567","3292",1,9
"04","001","666","0001 ","0021","X","0570","3299",1,3
"04","001","666","0001 ","0021","X","0578","3313",1,36
"04","001","666","0001 ","0022","X","0022","3017",1,0
"04","001","666","0001 ","0022","X","0069","3037",1,1
"04","001","666","0001 ","0022","X","0201","3101",1,3
"04","001","666","0001 ","0022","X","0217","3113",1,18
"04","001","666","0001 ","0022","X","0231","3115",4,0
"04","001","666","0001 ","0022","X","0231","3116",1,1
"04","001","666","0001 ","0022","X","0231","3117",2,0
"04","001","666","0001 ","0022","X","0231","3118",3,0
"04","001","666","0001 ","0022","X","0502","3149",1,95
"04","001","666","0001 ","0022","X","0502","3150",2,23
"04","001","666","0001 ","0022","X","0503","3160",1,17
"04","001","666","0001 ","0022","X","0543","3220",1,25
"04","001","666","0001 ","0022","X","0567","3292",1,5
"04","001","666","0001 ","0022","X","0570","3299",1,1
"04","001","666","0001 ","0022","X","0578","3313",1,23
"04","001","666","0001 ","0023","X","0022","3017",1,2
"04","001","666","0001 ","0023","X","0069","3037",1,3
"04","001","666","0001 ","0023","X","0201","3101",1,10
"04","001","666","0001 ","0023","X","0217","3113",1,8
"04","001","666","0001 ","0023","X","0231","3115",4,0
"04","001","666","0001 ","0023","X","0231","3116",1,0
"04","001","666","0001 ","0023","X","0231","3117",2,0
"04","001","666","0001 ","0023","X","0231","3118",3,2
"04","001","666","0001 ","0023","X","0502","3149",1,104
"04","001","666","0001 ","0023","X","0502","3150",2,18
"04","001","666","0001 ","0023","X","0503","3160",1,20
"04","001","666","0001 ","0023","X","0543","3220",1,19
"04","001","666","0001 ","0023","X","0567","3292",1,6
"04","001","666","0001 ","0023","X","0570","3299",1,1
"04","001","666","0001 ","0023","X","0578","3313",1,17
"04","001","666","0001 ","0024","X","0022","3017",1,0
"04","001","666","0001 ","0024","X","0069","3037",1,2
"04","001","666","0001 ","0024","X","0201","3101",1,6
"04","001","666","0001 ","0024","X","0217","3113",1,6
"04","001","666","0001 ","0024","X","0231","3115",4,0
"04","001","666","0001 ","0024","X","0231","3116",1,0
"04","001","666","0001 ","0024","X","0231","3117",2,0
"04","001","666","0001 ","0024","X","0231","3118",3,0
"04","001","666","0001 ","0024","X","0502","3149",1,97
"04","001","666","0001 ","0024","X","0502","3150",2,23
"04","001","666","0001 ","0024","X","0503","3160",1,18
"04","001","666","0001 ","0024","X","0543","3220",1,21
"04","001","666","0001 ","0024","X","0567","3292",1,4
"04","001","666","0001 ","0024","X","0570","3299",1,3
"04","001","666","0001 ","0024","X","0578","3313",1,22
"04","001","666","0001 ","0025","X","0022","3017",1,4
"04","001","666","0001 ","0025","X","0069","3037",1,7
"04","001","666","0001 ","0025","X","0201","3101",1,4
"04","001","666","0001 ","0025","X","0217","3113",1,6
"04","001","666","0001 ","0025","X","0231","3115",4,0
"04","001","666","0001 ","0025","X","0231","3116",1,1
"04","001","666","0001 ","0025","X","0231","3117",2,2
"04","001","666","0001 ","0025","X","0231","3118",3,0
"04","001","666","0001 ","0025","X","0502","3149",1,87
"04","001","666","0001 ","0025","X","0502","3150",2,19
"04","001","666","0001 ","0025","X","0503","3160",1,11
"04","001","666","0001 ","0025","X","0543","3220",1,32
"04","001","666","0001 ","0025","X","0567","3292",1,8
"04","001","666","0001 ","0025","X","0570","3299",1,2
"04","001","666","0001 ","0025","X","0578","3313",1,30
"04","001","666","0001 ","0026","X","0022","3017",1,5
"04","001","666","0001 ","0026","X","0069","3037",1,5
"04","001","666","0001 ","0026","X","0201","3101",1,6
"04","001","666","0001 ","0026","X","0217","3113",1,11
"04","001","666","0001 ","0026","X","0231","3115",4,0
"04","001","666","0001 ","0026","X","0231","3116",1,0
"04","001","666","0001 ","0026","X","0231","3117",2,0
"04","001","666","0001 ","0026","X","0231","3118",3,0
"04","001","666","0001 ","0026","X","0502","3149",1,94
"04","001","666","0001 ","0026","X","0502","3150",2,24
"04","001","666","0001 ","0026","X","0503","3160",1,11
"04","001","666","0001 ","0026","X","0543","3220",1,29
"04","001","666","0001 ","0026","X","0567","3292",1,7
"04","001","666","0001 ","0026","X","0570","3299",1,3
"04","001","666","0001 ","0026","X","0578","3313",1,23
"04","001","666","0001 ","0027","X","0022","3017",1,0
"04","001","666","0001 ","0027","X","0069","3037",1,6
"04","001","666","0001 ","0027","X","0201","3101",1,4
"04","001","666","0001 ","0027","X","0217","3113",1,14
"04","001","666","0001 ","0027","X","0231","3115",4,0
"04","001","666","0001 ","0027","X","0231","3116",1,0
"04","001","666","0001 ","0027","X","0231","3117",2,0
"04","001","666","0001 ","0027","X","0231","3118",3,0
"04","001","666","0001 ","0027","X","0502","3149",1,85
"04","001","666","0001 ","0027","X","0502","3150",2,18
"04","001","666","0001 ","0027","X","0503","3160",1,20
"04","001","666","0001 ","0027","X","0543","3220",1,27
"04","001","666","0001 ","0027","X","0567","3292",1,7
"04","001","666","0001 ","0027","X","0570","3299",1,2
"04","001","666","0001 ","0027","X","0578","3313",1,28
"04","001","666","0001 ","0028","X","0022","3017",1,1
"04","001","666","0001 ","0028","X","0069","3037",1,5
"04","001","666","0001 ","0028","X","0201","3101",1,9
"04","001","666","0001 ","0028","X","0217","3113",1,8
"04","001","666","0001 ","0028","X","0231","3115",4,0
"04","001","666","0001 ","0028","X","0231","3116",1,0
"04","001","666","0001 ","0028","X","0231","3117",2,0
"04","001","666","0001 ","0028","X","0231","3118",3,0
"04","001","666","0001 ","0028","X","0502","3149",1,100
"04","001","666","0001 ","0028","X","0502","3150",2,13
"04","001","666","0001 ","0028","X","0503","3160",1,14
"04","001","666","0001 ","0028","X","0543","3220",1,23
"04","001","666","0001 ","0028","X","0567","3292",1,9
"04","001","666","0001 ","0028","X","0570","3299",1,3
"04","001","666","0001 ","0028","X","0578","3313",1,22
"04","001","666","0001 ","0029","X","0022","3017",1,1
"04","001","666","0001 ","0029","X","0069","3037",1,6
"04","001","666","0001 ","0029","X","0201","3101",1,3
"04","001","666","0001 ","0029","X","0217","3113",1,19
"04","001","666","0001 ","0029","X","0231","3115",4,0
"04","001","666","0001 ","0029","X","0231","3116",1,0
"04","001","666","0001 ","0029","X","0231","3117",2,0
